,Unnamed: 0,content
974,974,　　辽宁本钢vs四川男篮
975,975,　　CCTV-5、辽宁体育频道今日19时35分直播
976,976,　　CBA联赛今晚将迎来一场重头戏，上赛季进入总决赛的两支球队辽宁男篮与四川男篮再次狭路相逢。时隔一年，双方的排名已经今非昔比，虽然遭遇伤病和停赛等种种困难，不过辽篮仍然稳居前四名；而卫冕冠军四川男篮同样遭遇困境，目前位居第九名的他们还在为季后赛门票在苦苦挣扎。这场焦点之战的球票销售异常火爆，许多球迷都想在现场见证辽篮本赛季对卫冕冠军实现“双杀”。虽然上赛季在四川队的主场发生冲突，不过不少球迷表示，这场比赛大家最期待的，还是响亮的口号以及一场胜利，避免比赛受到场外因素的影响。本报也联合辽篮球迷倡议文明观赛，咱辽宁球迷给四川球迷打个样儿，大家一起创造一个热情理性的主场氛围。
977,977,　　因为上赛季总决赛的火爆，辽宁队与四川队的每一次交手都格外引来关注。在本赛季首回合交锋中，辽篮客场战胜了四川队。当时，在哈德森发挥失常的情况下，本土球员发挥了重要的作用。这一次双方再次交锋，很多球迷仍然看好辽篮获胜。“客场拿下四川还是很提气的，这次回到主场我们还是得依靠防守，通过防守打出自己的速度优势，辽篮一直是打团队篮球，增加传球减少单打还是有很大希望获胜的。”球迷姜帅告诉记者。本场比赛，辽篮的丛明晨因伤无法出场，而四川男篮的刘炜也因为肌肉拉伤也将无缘这场焦点之战。
978,978,　　虽然在去年总决赛期间发生了一些不愉快，不过辽篮球迷仍然表示，回到主场本溪球迷要用口号声支持自己的球队，并希望借助沈阳晚报建议大家文明观赛，“一些不文明的现象严重损害了主场的形象，我们可以用口号给自己球队加油，比如‘辽篮必胜’、‘辽篮加油’等口号，如果哪个球员发挥不佳，我们也会用鼓励声去为他们加油。”球迷马睿表示。在此，我们也与辽篮球迷们一起向大家发起倡议——净化赛场、文明观赛。
979,979,　　沈阳晚报、沈阳网记者 李庆实 摄影记者 王江
980,980,　　大塞弗宣布参选国际乒联主席
981,981,　　本报讯 据新华社布鲁塞尔电，比利时乒乓球名将、前男单世界第一的让·米歇尔·塞弗(大塞弗)在正式退役一年多后可能重返国际乒坛。他昨天在布鲁塞尔比利时奥委会总部正式宣布，将参选新一届国际乒联主席一职。
982,982,　　这位作为运动员曾连续七次征战奥运会的老将在当天的记者会上详细介绍了自己的竞选计划，包括重新修订规则、推动乒乓球运动年轻化和时尚化、扩大乒乓球运动的群众基础、设立乒乓球推广大使、加强与国际奥委会的沟通与联系、增加国际乒协的透明度等。
983,983,　　大塞弗当天在接受新华社记者专访时强调：“中国是我十分热爱的国家，1989年来比利时执教的王大勇教练对我来说就是第二个父亲。从1986年第一次到中国算起，我总共去了39次。希望未来能与中国乒协继续保持密切沟通与联系，共同促进乒乓球事业的发展、壮大。”
984,984,　　大塞弗的恩师、比利时国家乒乓球队前主教练王大勇也出席了当天的记者会。他对新华社记者表示：“如果大塞弗能当选国际乒协主席，无论对国际乒协还是乒乓球运动本身都会起到很大的促进作用。”
985,985,　　1983年，年仅13岁的大塞弗首次代表比利时参加东京世乒赛。大塞弗运动生涯的黄金期出现在1994年至1995年，曾9次排名男单世界第一，累计时间长达17个月。2015年12月，大塞弗宣布退役，结束了长达32年的征战生涯。
986,986,　　国际乒联新主席竞选将于5月31日在德国杜塞尔多夫展开，候选人报名的截止日期为4月30日。目前，已确认参加今年国际乒联主席竞选的还有国际乒联现任主席托马斯·维克特以及副主席卡里尔·阿尔·默罕纳德。
987,987,　　(潘革平)
988,988,　　原标题：女足取胜看台冷清
989,989,　　本报讯(记者刘大伟)昨晚在佛山进行的四国女足邀请赛上，中国女足以2比0战胜了泰国女足，王霜和娄佳惠分别建功。不过，比赛现场冷冷清清的看台，令女足队员和教练有些怅然。
990,990,　　这一次女足四国邀请赛，既是中国女足2017年首次参加正式比赛，也是为接下来的阿尔加夫杯练兵。参加此次四国女足邀请赛的除了泰国队外，还有缅甸队和乌克兰队。在昨天进行的另外一场比赛中，乌克兰女足4比0大胜缅甸女足。
991,991,　　在最新一期的女足世界排名中，中国女足位居第13位，泰国女足排在世界第30位，两队在2016年曾有两次交手，中国女足分别以6比0和3比0的比分取胜。昨晚的比赛开场后，中国女足就占据了优势。第21分钟，泰国队后卫禁区右侧犯规，王霜操刀主罚任意球，皮球绕过泰国队排成的人墙，泰国队门将由于视线被干扰出现判断失误，皮球钻入球门的近角。
992,992,　　下半时，中国女足攻势不减，但临门一脚总是差之毫厘。第84分钟，刘杉杉禁区前沿的突施冷箭打在了横梁上。比赛补时最后1分钟，高晨的长传找到替补登场的娄佳惠，后者带球杀入禁区，随后一脚抽射将球送入远角。
993,993,　　赛后，中国女足主帅比尼幽默地说：“现在我们中国女足2017年保持不败。”他表示，这是中国女足今年的第一场比赛，第一个胜利，这个开头很好，“前段时间我们进行了强度比较大的身体训练，在这个基础上我们有不错的表现。”
994,994,　　全场比赛，中国女足至少错失了五六次破门良机，比尼说：“我对此也感到有些遗憾。”不过，他认为，这更多是因为球员在身体上还没达到最好的状态，所以技战术也没有发挥到最好。
995,995,　　与中国女足首胜的喜悦不太相称的是，比赛现场的看台上显得十分冷清，满打满算只有两千名左右的球迷到现场助威。这一情形让比尼有些失望。“我不知道怎么做可以让更多的人来现场看女足的比赛，这样的情况和我想象的不一样，我们是世界排名第13位的球队，也是世界杯和奥运会八强球队。很多比赛我们都能取胜，场上的表现也很精彩，有很多进球，姑娘们为了国家队认真地训练、辛苦地比赛。我不知道我们还应该做些什么。”
996,996,　　不仅女足球迷少，媒体关注度也很低。本报记者几年前曾经多次采访女足四国赛，最大感触就是到场记者每况愈下，这一现象一直也没有得到改变。女足缺乏关注度由来已久，但似乎足协也对此没有好的办法。对于媒体和记者而言，女足四国赛之所以不受关注，第一是因为赛事重要程度有限，第二是赛事新闻点不多，第三是四国赛总是安排在岁末年前，而本次赛事安排在南方城市佛山，北方媒体更是鲜有问津。J190
997,997,　　新华社华盛顿1月19日电(记者李博闻)NBA官方19日正式公布了2017年全明星赛的东西部首发阵容，其中安特托昆博、德罗赞、戴维斯和巴特勒均首次入选，本赛季三双数据“刷子”俄克拉荷马雷霆当家球星威斯布鲁克则意外无缘。
998,998,　　本赛季威少的表现堪称爆炸力十足，他场均得到30.6分排在联盟第一，而前44场比赛更是刷出了场均三双的数据。当然，西部首发的两位后场也不同凡响，分别为来自金州勇士的库里和休斯敦火箭的哈登。这是库里第四次入选全明星，而哈登本赛季场均可以得到联盟第二的28.9分和联盟第一的11.6次助攻。
999,999,　　西部前场的三位首发分别为金州勇士的杜兰特、圣安东尼奥马刺的伦纳德以及新奥尔良鹈鹕的戴维斯。作为7次全明星球员，杜兰特本赛季加盟勇士后场均可以得到26.2分以及职业生涯新高的8.6个篮板，帮助球队取得36胜6负的骄人战绩。伦纳德是连续第二次入选首发，他场均得到了职业生涯新高的24.8分，帮助马刺目前32胜9负。这是戴维斯第一次入选首发阵容，在他出战的前40场比赛中戴维斯场均得到28.8分和12.1个篮板，但鹈鹕目前的战绩为可怜的17胜26负。
1000,1000,　　东部联盟，来自多伦多猛龙的德罗赞和克利夫兰骑士的欧文担纲后场，前场为骑士的詹姆斯、芝加哥公牛的巴特勒以及密尔沃基雄鹿的安特托昆博。
1001,1001,　　这是詹姆斯第14次入选全明星，目前他场均得到25.6分。巴特勒过去两届全明星并非首发，本赛季他场均得到职业生涯新高的24.8分，第一次入选先发阵容。年仅22岁的安特托昆博也是首次入选全明星，在他的第四个NBA赛季，“字母哥”就交出了23.7分、8.7个篮板、5.6次助攻、1.8次抢断以及2.1个盖帽的华丽数据，所有五项数据全排在雄鹿全队第一。德罗赞曾在2014和2016年入选全明星替补阵容，这是他第一次以首发身份征战。2014年欧文成为全明星赛MVP，那一年的全明星也是在新奥尔良举办，本赛季欧文场均得到职业生涯新高的23.6分。
